t,x_child,y_child,z_child,vx_child,vy_child,vz_child,tx_target,ty_target,tz_target,x_mother,y_mother,z_mother,vx_mother,vy_mother,vz_mother
7.1000000000000005,19.5495763578531,47.134841020570256,20.280769992249837,-12.000965228123063,2.7969481089099513,-0.5048299850053993,12.46179629727018,48.730930113352294,20.0,7.511273495584292,49.432588142585985,20.0,-9.900880586770144,1.403292669983358,0.0
7.2,18.366250610626444,47.41133176436823,20.234489653375263,-11.665549716409982,2.732866767049451,-0.4207767924861138,11.48475039209522,48.97040356274748,20.0,6.5211854369072775,49.57291740958432,20.0,-9.926964459037979,1.205007609979205,0.0
7.300000000000001,17.213621329097712,47.680364731552544,20.19589746211952,-11.38703591416465,2.6477925766368164,-0.3510670326286819,10.503110739891387,49.1902895036476,20.0,5.52848899100348,49.69341817058224,20.0,-9.949077677879954,1.0062405629975757,0.0
7.4,16.086436589658057,47.9400393851238,20.163691931730202,-11.156658874628443,2.5457004947882287,-0.29304357515773805,9.517269983431198,49.390499984607956,20.0,4.533581223215484,49.794042226882,20.0,-9.967211398303387,0.807071033207265,0.0
7.5,14.980294892688025,48.18877118876127,20.136803143708153,-10.966175064772177,2.428935577961276,-0.24473218528321528,8.527622445872888,49.57095492410582,20.0,3.5368600833851453,49.874749330202725,20.0,-9.98135836706186,0.6075786857642385,0.0
7.6000000000000005,13.891536947790975,48.42512889965002,20.114342753653766,-10.808983833168822,2.298218639813689,-0.20447561580452006,7.534563973036339,49.73158214257118,20.0,2.5387242466789592,49.93550719877915,20.0,-9.991512925556531,0.40784331494805315,0.0
7.7,12.817070652176454,48.647860672855984,20.09558039940638,-10.680342079121585,2.1564168243055564,-0.17077146914320623,6.538491775070091,49.872317391258484,20.0,1.539572954123306,49.976291530273954,20.0,-9.997671012099364,0.20794481224363892,0.0
7.800000000000001,11.75431419501023,48.85594026476571,20.079902709707792,-10.574787064202907,2.0051750138889255,-0.1427823248285782,5.539804267572543,49.99310437794467,20.0,0.5398058529133696,49.99708601149832,20.0,-9.999830163537863,0.007963134386841375,0.0
7.9,10.701136345766468,49.04848404728663,20.066789643299458,-10.48876992067231,1.8457006365295123,-0.1194790033380901,4.538900912231037,50.09389478944547,20.0,-0.4601771634404168,49.997882324937,20.0,-9.997989516240239,-0.19202172861746192,0.0
8.0,9.655783041454761,49.22472239736291,20.055827543281183,-10.418296165561845,1.6790663649961821,-0.0997629970274177,3.5361820570425113,50.174648310940206,20.0,-1.4599761150644408,49.978680152075256,20.0,-9.992149806440871,-0.3919297854906034,0.0
8.1,8.616834194434261,49.38403524661155,20.0466735221183,-10.360680774848127,1.507190619976639,-0.0833174262302225,2.5320487761796358,50.23533264209693,20.0,-2.459191095708528,49.939487173526196,20.0,-9.982313369945803,-0.5916810756751545,0.0
8.200000000000001,7.583104863721635,49.52593010650164,20.039028339932106,-10.313905839404391,1.3307065778250475,-0.06958621749370969,1.526902709566487,50.27592350999234,20.0,-3.4574224327031082,49.88031906595868,20.0,-9.968484141198513,-0.7911957013184434,0.0
8.3,6.553661580428585,49.64993103788527,20.032642486018606,-10.274959826456602,1.1493120498475484,-0.058130860776271734,0.5211459022279428,50.296404678820466,20.0,-4.4542708468229595,49.801199495826836,20.0,-9.950667651705967,-0.9903938592303518,0.0
8.4,5.527785638478499,49.75566725662938,20.02730954540663,-10.24255901254512,0.9654123250346464,-0.048527951463232674,-0.4848193565229675,50.296767956386894,20.0,-5.449337611993556,49.7021601099038,20.0,-9.928871027826753,-1.1891958728037366,0.0
8.5,4.504924136681185,49.842883468336964,20.022849213231456,-10.21467102340116,0.7789119091170577,-0.04067869204026195,-1.490590693995439,50.2770131973853,20.0,-6.4422247147762315,49.58324052262343,20.0,-9.903102987919512,-1.3875222238835505,0.0
8.6,3.484709987349179,49.9112911339401,20.019112436323557,-10.189611963238972,0.5892414029455462,-0.03405684611772267,-2.495765815064602,50.237148303456074,20.0,-7.432535013568183,49.44448830023507,20.0,-9.873373838856683,-1.5852935845740035,0.0
8.700000000000001,2.466866752165661,49.96064068246412,20.015995754974778,-10.167252740431389,0.3977495675347912,-0.02827678085782681,-3.4999426630841644,50.17718922002512,20.0,-8.419872397453851,49.28595894177767,20.0,-9.839695471901546,-1.7824308489674934,0.0
8.8,1.4512035454914627,49.99074033586759,20.013401902339396,-10.146011393052571,0.20424350053470428,-0.0236002718498192,-4.502719580703781,50.09715992992648,20.0,-9.403841944644006,49.10771585688092,20.0,-9.802081357951842,-1.9788551647869213,0.0
8.9,0.43766024466980746,50.001408572741724,20.01123921156975,-10.124854623380534,0.009121236947927186,-0.019653543543056994,-5.503695470526564,49.99709244380903,20.0,-10.38405008043919,48.90983034040223,20.0,-9.760546542151651,-2.174487964924694,0.0
